33.0,1.0,-3.33
34.0,1.0,-3.33
35.0,1.0,-3.33
36.0,1.0,-3.35
37.0,1.0,-3.36
38.0,1.0,-3.37
39.0,1.0,-3.37
40.0,1.0,-3.39
41.0,1.0,-3.39
42.0,1.0,-3.4
43.0,1.0,-3.41
44.0,1.0,-3.41
45.0,1.0,-3.42
46.0,1.0,-3.42
47.0,1.0,-3.43
48.0,1.0,-3.44
49.0,1.0,-3.44
50.0,1.0,-3.44
51.0,1.0,-3.46
52.0,1.0,-3.45
53.0,1.0,-3.46
54.0,1.0,-3.46
55.0,1.0,-3.46
56.0,1.0,-3.47
57.0,1.0,-3.47
58.0,1.0,-3.47
59.0,1.0,-3.47
60.0,1.0,-3.48
61.0,1.0,-3.49
62.0,1.0,-3.49
63.0,1.0,-3.5
64.0,1.0,-3.5
65.0,1.0,-3.51
66.0,1.0,-3.5
67.0,1.0,-3.51
68.0,1.0,-3.5
69.0,1.0,-3.51
70.0,1.0,-3.5
71.0,1.0,-3.51
72.0,1.0,-3.51
73.0,1.0,-3.53
74.0,1.0,-3.53
75.0,1.0,-3.53
76.0,1.0,-3.55
77.0,1.0,-3.56
78.0,1.0,-3.57
79.0,1.0,-3.57
80.0,1.0,-3.59
81.0,1.0,-3.58
82.0,1.0,-3.6
83.0,1.0,-3.61
84.0,1.0,-3.61
85.0,1.0,-3.61
86.0,1.0,-3.63
87.0,1.0,-3.63
88.0,1.0,-3.62
89.0,1.0,-3.61
90.0,1.0,-3.61
91.0,1.0,3.78
92.0,1.0,3.86
93.0,1.0,3.84
94.0,1.0,3.82
95.0,1.0,3.81
96.0,1.0,3.78
97.0,1.0,3.74
98.0,1.0,3.76
99.0,1.0,3.73
100.0,1.0,3.72
101.0,1.0,3.7
102.0,1.0,3.61
103.0,1.0,-3.66
104.0,1.0,-3.69
105.0,1.0,-3.68
106.0,1.0,-3.7
107.0,1.0,-3.69
108.0,1.0,-3.69
109.0,1.0,-3.69
0.0,2.0,-3.15
1.0,2.0,-3.17
2.0,2.0,-3.17
3.0,2.0,-3.19
4.0,2.0,-3.16
5.0,2.0,-3.17
6.0,2.0,5.47
7.0,2.0,5.45
8.0,2.0,5.41
9.0,2.0,5.37
10.0,2.0,5.32
11.0,2.0,5.27
12.0,2.0,5.3
13.0,2.0,5.31
14.0,2.0,5.36
15.0,2.0,5.26
16.0,2.0,5.26
17.0,2.0,5.18
18.0,2.0,-3.23
19.0,2.0,-3.24
20.0,2.0,-3.24
21.0,2.0,-3.25
22.0,2.0,-3.24
23.0,2.0,-3.26
24.0,2.0,-3.26
25.0,2.0,-3.27
26.0,2.0,-3.27
27.0,2.0,-3.26
28.0,2.0,-3.28
29.0,2.0,-3.28
30.0,2.0,-3.29
31.0,2.0,-3.28
32.0,2.0,-3.3
33.0,2.0,-3.31
34.0,2.0,-3.3
35.0,2.0,-3.32
36.0,2.0,-3.32
37.0,2.0,-3.34
38.0,2.0,-3.34
39.0,2.0,-3.35
40.0,2.0,-3.36
41.0,2.0,-3.36
42.0,2.0,-3.36
43.0,2.0,-3.37
44.0,2.0,-3.38
45.0,2.0,-3.38
46.0,2.0,-3.39
47.0,2.0,-3.39
48.0,2.0,-3.41
49.0,2.0,-3.4
50.0,2.0,-3.41
51.0,2.0,-3.42
52.0,2.0,-3.41
53.0,2.0,-3.42
54.0,2.0,-3.42
55.0,2.0,-3.43
56.0,2.0,-3.43
57.0,2.0,-3.43
58.0,2.0,-3.44
59.0,2.0,-3.44
60.0,2.0,-3.44
61.0,2.0,-3.45
62.0,2.0,-3.46
63.0,2.0,-3.46
64.0,2.0,-3.46
65.0,2.0,-3.46
66.0,2.0,-3.47
67.0,2.0,-3.47
68.0,2.0,-3.46
69.0,2.0,-3.48
70.0,2.0,-3.49
71.0,2.0,-3.47
72.0,2.0,-3.49
73.0,2.0,-3.5
74.0,2.0,-3.5
75.0,2.0,-3.51
76.0,2.0,-3.53
77.0,2.0,-3.53
78.0,2.0,-3.53
79.0,2.0,-3.55
80.0,2.0,-3.55
81.0,2.0,-3.56
82.0,2.0,-3.56
83.0,2.0,-3.58
84.0,2.0,-3.58
85.0,2.0,-3.58
86.0,2.0,-3.59
87.0,2.0,-3.59
88.0,2.0,-3.6
89.0,2.0,-3.6
90.0,2.0,3.84
91.0,2.0,3.89
92.0,2.0,3.87
93.0,2.0,3.82
94.0,2.0,3.8
95.0,2.0,3.77
96.0,2.0,3.75
97.0,2.0,3.59
98.0,2.0,3.6
99.0,2.0,3.7
100.0,2.0,3.71
101.0,2.0,3.7
102.0,2.0,3.69
103.0,2.0,3.62
104.0,2.0,-3.65
105.0,2.0,-3.68
106.0,2.0,-3.69
107.0,2.0,-3.7
108.0,2.0,-3.7
109.0,2.0,-3.7
0.0,3.0,-3.14
1.0,3.0,-3.18
2.0,3.0,-3.16
3.0,3.0,-3.15
4.0,3.0,5.48
5.0,3.0,5.5
6.0,3.0,5.46
7.0,3.0,5.42
8.0,3.0,5.38
9.0,3.0,5.32
10.0,3.0,5.26
11.0,3.0,5.23
12.0,3.0,5.25
13.0,3.0,5.32
14.0,3.0,5.34
15.0,3.0,5.27
16.0,3.0,5.22
17.0,3.0,5.2
18.0,3.0,5.21
19.0,3.0,5.19
20.0,3.0,5.19
21.0,3.0,5.15
22.0,3.0,5.12
23.0,3.0,5.12
24.0,3.0,5.11
25.0,3.0,5.1
26.0,3.0,5.08
27.0,3.0,5.08
28.0,3.0,5.05
29.0,3.0,5.04
30.0,3.0,5.03
31.0,3.0,5.01
32.0,3.0,4.99
33.0,3.0,4.98
34.0,3.0,4.95
35.0,3.0,4.94
36.0,3.0,4.91
37.0,3.0,4.89
38.0,3.0,4.87
39.0,3.0,4.85
40.0,3.0,4.81
41.0,3.0,4.8
42.0,3.0,4.78
43.0,3.0,4.74
44.0,3.0,4.73
45.0,3.0,4.71
46.0,3.0,4.7
47.0,3.0,4.66
48.0,3.0,4.65
49.0,3.0,4.62
50.0,3.0,4.6
51.0,3.0,4.58
52.0,3.0,4.57
53.0,3.0,4.54
54.0,3.0,4.54
55.0,3.0,4.51
56.0,3.0,4.5
57.0,3.0,4.47
58.0,3.0,4.46
59.0,3.0,4.45
60.0,3.0,4.44
61.0,3.0,4.42
62.0,3.0,4.39
63.0,3.0,4.38
64.0,3.0,4.38
65.0,3.0,4.37
66.0,3.0,4.35
67.0,3.0,4.35
68.0,3.0,4.33
69.0,3.0,4.33
70.0,3.0,4.31
71.0,3.0,4.3
72.0,3.0,4.27
73.0,3.0,4.27
74.0,3.0,4.24
75.0,3.0,4.23
76.0,3.0,4.2
77.0,3.0,4.19
78.0,3.0,4.17
79.0,3.0,4.14
80.0,3.0,4.11
81.0,3.0,4.1
82.0,3.0,4.06
83.0,3.0,4.05
84.0,3.0,4.02
85.0,3.0,4.01
86.0,3.0,3.98
87.0,3.0,3.96
88.0,3.0,3.92
89.0,3.0,3.9
90.0,3.0,3.87
91.0,3.0,3.84
92.0,3.0,3.8
93.0,3.0,3.79
94.0,3.0,3.77
95.0,3.0,3.75
96.0,3.0,3.74
97.0,3.0,3.7
98.0,3.0,3.58
99.0,3.0,3.68
100.0,3.0,3.68
101.0,3.0,3.68
102.0,3.0,3.68
103.0,3.0,3.68
104.0,3.0,3.64
105.0,3.0,-3.65
106.0,3.0,-3.68
107.0,3.0,-3.68
108.0,3.0,-3.68
109.0,3.0,-3.68
0.0,4.0,-3.13
1.0,4.0,-3.12
2.0,4.0,-3.13
3.0,4.0,5.51
4.0,4.0,5.48
5.0,4.0,5.44
6.0,4.0,5.4
7.0,4.0,5.36
8.0,4.0,5.31
9.0,4.0,5.3
10.0,4.0,5.26
11.0,4.0,5.26
12.0,4.0,5.22
13.0,4.0,5.28
14.0,4.0,5.31
15.0,4.0,5.25
16.0,4.0,5.21
17.0,4.0,5.19
18.0,4.0,5.18
19.0,4.0,5.2
20.0,4.0,5.16
21.0,4.0,5.14
22.0,4.0,5.01
23.0,4.0,4.96
24.0,4.0,5.06
25.0,4.0,5.05
26.0,4.0,5.04
27.0,4.0,5.04
28.0,4.0,5.01
29.0,4.0,5.01
30.0,4.0,4.99
31.0,4.0,4.98
32.0,4.0,4.96
33.0,4.0,4.94
34.0,4.0,4.92
35.0,4.0,4.89
36.0,4.0,4.88
37.0,4.0,4.85
38.0,4.0,4.83
39.0,4.0,4.81
40.0,4.0,4.79
41.0,4.0,4.76
42.0,4.0,4.64
43.0,4.0,4.61
44.0,4.0,4.7
45.0,4.0,4.69
46.0,4.0,4.67
47.0,4.0,4.64
48.0,4.0,4.62
49.0,4.0,4.6
50.0,4.0,4.59
51.0,4.0,4.57
52.0,4.0,4.57
53.0,4.0,4.54
54.0,4.0,4.54
55.0,4.0,4.51
56.0,4.0,4.5
57.0,4.0,4.48
58.0,4.0,4.46
59.0,4.0,4.44
60.0,4.0,4.43
61.0,4.0,4.4
62.0,4.0,4.4
63.0,4.0,4.37
64.0,4.0,4.25
65.0,4.0,4.23
66.0,4.0,4.34
67.0,4.0,4.32
68.0,4.0,4.31
69.0,4.0,4.28
70.0,4.0,4.28
71.0,4.0,4.26
72.0,4.0,4.25
73.0,4.0,4.24
74.0,4.0,4.21
75.0,4.0,4.2
76.0,4.0,4.17
77.0,4.0,4.16
78.0,4.0,4.12
79.0,4.0,4.11
80.0,4.0,4.08
81.0,4.0,4.06
82.0,4.0,4.03
83.0,4.0,4.01
84.0,4.0,4.0
85.0,4.0,3.97
86.0,4.0,3.94
87.0,4.0,3.92
88.0,4.0,3.89
89.0,4.0,3.86
90.0,4.0,3.83
91.0,4.0,3.82
92.0,4.0,3.8
93.0,4.0,3.8
94.0,4.0,3.78
95.0,4.0,3.77
96.0,4.0,3.75
97.0,4.0,3.74
98.0,4.0,3.72
99.0,4.0,3.7
100.0,4.0,3.67
101.0,4.0,3.66
102.0,4.0,3.65
103.0,4.0,3.66
104.0,4.0,3.65
105.0,4.0,3.59
106.0,4.0,-3.62
107.0,4.0,-3.64
108.0,4.0,-3.65
109.0,4.0,-3.66
0.0,5.0,-3.1
1.0,5.0,5.6
2.0,5.0,5.56
3.0,5.0,5.51
4.0,5.0,5.48
5.0,5.0,5.42
6.0,5.0,5.37
7.0,5.0,5.41
8.0,5.0,5.39
9.0,5.0,13.82
10.0,5.0,13.83
11.0,5.0,13.74
12.0,5.0,5.34
13.0,5.0,5.47
14.0,5.0,5.39
15.0,5.0,5.19
16.0,5.0,5.15
17.0,5.0,5.15
18.0,5.0,5.12
19.0,5.0,5.12
20.0,5.0,5.1
21.0,5.0,4.99
22.0,5.0,4.96
23.0,5.0,4.93
24.0,5.0,5.05
25.0,5.0,5.02
26.0,5.0,4.57
27.0,5.0,4.21
28.0,5.0,3.4
29.0,5.0,3.38
30.0,5.0,3.36
31.0,5.0,3.33
32.0,5.0,3.27
33.0,5.0,4.2
34.0,5.0,4.53
35.0,5.0,4.8
36.0,5.0,4.79
37.0,5.0,4.75
38.0,5.0,4.74
39.0,5.0,4.72
40.0,5.0,4.71
41.0,5.0,4.69
42.0,5.0,4.67
43.0,5.0,4.55
44.0,5.0,4.6
45.0,5.0,4.61
46.0,5.0,4.58
47.0,5.0,4.56
48.0,5.0,4.55
49.0,5.0,4.52
50.0,5.0,4.29
51.0,5.0,4.08
52.0,5.0,2.94
53.0,5.0,2.9
54.0,5.0,2.89
55.0,5.0,2.83
56.0,5.0,3.7
57.0,5.0,4.1
58.0,5.0,4.37
59.0,5.0,4.34
60.0,5.0,4.33
61.0,5.0,4.3
62.0,5.0,4.3
63.0,5.0,4.27
64.0,5.0,4.25
65.0,5.0,4.19
66.0,5.0,4.23
67.0,5.0,4.21
68.0,5.0,4.2
69.0,5.0,4.17
70.0,5.0,4.16
71.0,5.0,4.13
72.0,5.0,4.11
73.0,5.0,4.06
74.0,5.0,3.76
75.0,5.0,3.47
76.0,5.0,2.57
77.0,5.0,2.52
78.0,5.0,2.49
79.0,5.0,2.46
80.0,5.0,3.4
81.0,5.0,3.6
82.0,5.0,3.86
83.0,5.0,3.9
84.0,5.0,3.88
85.0,5.0,3.86
86.0,5.0,3.84
87.0,5.0,3.81
88.0,5.0,3.79
89.0,5.0,3.76
90.0,5.0,3.76
91.0,5.0,3.76
92.0,5.0,3.76
93.0,5.0,3.74
94.0,5.0,-3.81
95.0,5.0,-3.78
96.0,5.0,-3.77
97.0,5.0,-3.77
98.0,5.0,-3.78
99.0,5.0,-3.87
100.0,5.0,3.52
101.0,5.0,3.57
102.0,5.0,3.55
103.0,5.0,3.52
104.0,5.0,3.52
105.0,5.0,3.52
106.0,5.0,3.51
107.0,5.0,-3.71
108.0,5.0,-3.75
109.0,5.0,-3.75
0.0,6.0,5.51
1.0,6.0,5.49
2.0,6.0,5.44
3.0,6.0,5.4
4.0,6.0,5.35
5.0,6.0,5.3
6.0,6.0,5.39
7.0,6.0,5.42
8.0,6.0,13.94
9.0,6.0,13.9
10.0,6.0,13.85
11.0,6.0,13.81
12.0,6.0,13.76
13.0,6.0,5.54
14.0,6.0,5.48
15.0,6.0,5.25
16.0,6.0,5.2
17.0,6.0,5.19
18.0,6.0,5.18
19.0,6.0,5.16
20.0,6.0,5.13
21.0,6.0,5.12
22.0,6.0,5.01
23.0,6.0,4.99
24.0,6.0,5.08
25.0,6.0,5.06
26.0,6.0,4.72
27.0,6.0,4.47
28.0,6.0,3.5
29.0,6.0,3.46
30.0,6.0,3.45
31.0,6.0,3.43
32.0,6.0,3.35
33.0,6.0,3.29
34.0,6.0,3.19
35.0,6.0,4.48
36.0,6.0,4.79
37.0,6.0,4.81
38.0,6.0,4.78
39.0,6.0,4.78
40.0,6.0,4.75
41.0,6.0,4.74
42.0,6.0,4.71
43.0,6.0,4.7
44.0,6.0,4.65
45.0,6.0,4.65
46.0,6.0,4.63
47.0,6.0,4.62
48.0,6.0,4.59
49.0,6.0,4.58
50.0,6.0,4.55
51.0,6.0,4.54
52.0,6.0,4.27
53.0,6.0,3.04
54.0,6.0,2.98
55.0,6.0,2.95
56.0,6.0,2.88
57.0,6.0,4.06
58.0,6.0,4.38
59.0,6.0,4.43
60.0,6.0,4.4
61.0,6.0,4.39
62.0,6.0,4.37
63.0,6.0,4.36
64.0,6.0,4.34
65.0,6.0,4.31
66.0,6.0,4.27
67.0,6.0,4.27
68.0,6.0,4.25
69.0,6.0,4.24
70.0,6.0,4.21
71.0,6.0,4.2
72.0,6.0,4.18
73.0,6.0,4.17
74.0,6.0,4.11
75.0,6.0,3.78
76.0,6.0,3.44
77.0,6.0,2.63
78.0,6.0,2.58
79.0,6.0,2.56
80.0,6.0,2.5
81.0,6.0,3.44
82.0,6.0,3.7
83.0,6.0,3.98
84.0,6.0,3.97
85.0,6.0,3.95
86.0,6.0,3.92
87.0,6.0,3.9
88.0,6.0,3.88
89.0,6.0,3.85
90.0,6.0,3.84
91.0,6.0,3.83
92.0,6.0,3.85
93.0,6.0,3.82
94.0,6.0,-3.77
95.0,6.0,-3.76
96.0,6.0,-3.79
97.0,6.0,-3.78
98.0,6.0,-3.77
99.0,6.0,-3.77
100.0,6.0,-3.82
101.0,6.0,-3.98
102.0,6.0,3.53
103.0,6.0,3.53
104.0,6.0,3.51
105.0,6.0,3.49
106.0,6.0,3.49
107.0,6.0,3.47
108.0,6.0,-3.71
109.0,6.0,-3.76
0.0,7.0,-3.27
1.0,7.0,5.5
2.0,7.0,5.5
3.0,7.0,5.42
4.0,7.0,5.38
5.0,7.0,5.32
6.0,7.0,5.28
7.0,7.0,13.89
8.0,7.0,13.85
9.0,7.0,13.83
10.0,7.0,13.78
11.0,7.0,13.74
12.0,7.0,13.7
13.0,7.0,13.66
14.0,7.0,13.59
15.0,7.0,5.49
16.0,7.0,5.37
17.0,7.0,5.2
18.0,7.0,5.2
19.0,7.0,5.18
20.0,7.0,5.18
21.0,7.0,5.13
22.0,7.0,5.06
23.0,7.0,5.03
24.0,7.0,5.02
25.0,7.0,5.0
26.0,7.0,4.99
27.0,7.0,4.98
28.0,7.0,4.95
29.0,7.0,3.54
30.0,7.0,3.49
31.0,7.0,3.46
32.0,7.0,3.44
33.0,7.0,3.34
34.0,7.0,4.86
35.0,7.0,4.87
36.0,7.0,4.85
37.0,7.0,4.83
38.0,7.0,4.83
39.0,7.0,4.81
40.0,7.0,4.79
41.0,7.0,4.78
42.0,7.0,4.75
43.0,7.0,4.74
44.0,7.0,4.72
45.0,7.0,4.7
46.0,7.0,4.68
47.0,7.0,4.67
48.0,7.0,4.64
49.0,7.0,4.63
50.0,7.0,4.61
51.0,7.0,4.6
52.0,7.0,4.19
53.0,7.0,3.1
54.0,7.0,3.06
55.0,7.0,3.05
56.0,7.0,2.95
57.0,7.0,4.12
58.0,7.0,4.47
59.0,7.0,4.46
60.0,7.0,4.45
61.0,7.0,4.43
62.0,7.0,4.42
63.0,7.0,4.39
64.0,7.0,4.38
65.0,7.0,4.33
66.0,7.0,4.33
67.0,7.0,4.31
68.0,7.0,4.29
69.0,7.0,4.27
70.0,7.0,4.26
71.0,7.0,4.23
72.0,7.0,4.21
73.0,7.0,4.19
74.0,7.0,4.18
75.0,7.0,4.13
76.0,7.0,3.49
77.0,7.0,2.7
78.0,7.0,2.64
79.0,7.0,2.63
80.0,7.0,2.56
81.0,7.0,2.47
82.0,7.0,3.97
83.0,7.0,3.99
84.0,7.0,3.96
85.0,7.0,3.96
86.0,7.0,3.94
87.0,7.0,3.92
88.0,7.0,3.9
89.0,7.0,3.88
90.0,7.0,3.86
91.0,7.0,3.86
92.0,7.0,3.85
93.0,7.0,3.86
94.0,7.0,3.83
95.0,7.0,-3.71
96.0,7.0,-3.76
97.0,7.0,-3.79
98.0,7.0,-3.79
99.0,7.0,-3.79
100.0,7.0,-3.78
101.0,7.0,-3.84
102.0,7.0,3.47
103.0,7.0,3.54
104.0,7.0,3.5
105.0,7.0,3.49
106.0,7.0,3.47
107.0,7.0,3.49
108.0,7.0,3.4
109.0,7.0,-3.79
0.0,8.0,-3.31
1.0,8.0,-3.44
2.0,8.0,5.4
3.0,8.0,5.36
4.0,8.0,5.3
5.0,8.0,5.26
6.0,8.0,5.22
7.0,8.0,5.11
8.0,8.0,13.84
9.0,8.0,13.75
10.0,8.0,13.71
11.0,8.0,13.66
12.0,8.0,13.62
13.0,8.0,13.58
14.0,8.0,13.54
15.0,8.0,13.47
16.0,8.0,5.35
17.0,8.0,5.15
18.0,8.0,5.07
19.0,8.0,5.07
20.0,8.0,4.99
21.0,8.0,4.97
22.0,8.0,3.61
23.0,8.0,3.54
24.0,8.0,3.47
25.0,8.0,4.57
26.0,8.0,4.89
27.0,8.0,4.9
28.0,8.0,4.83
29.0,8.0,4.83
30.0,8.0,4.81
31.0,8.0,4.8
32.0,8.0,4.78
33.0,8.0,4.76
34.0,8.0,4.74
35.0,8.0,4.73
36.0,8.0,4.7
37.0,8.0,4.23
38.0,8.0,3.19
39.0,8.0,3.15
40.0,8.0,3.14
41.0,8.0,3.12
42.0,8.0,3.04
43.0,8.0,4.59
44.0,8.0,4.57
45.0,8.0,4.54
46.0,8.0,3.05
47.0,8.0,3.02
48.0,8.0,2.99
49.0,8.0,2.89
50.0,8.0,2.82
51.0,8.0,4.42
52.0,8.0,4.4
53.0,8.0,4.38
54.0,8.0,4.38
55.0,8.0,4.35
56.0,8.0,4.34
57.0,8.0,4.31
58.0,8.0,4.3
59.0,8.0,4.28
60.0,8.0,3.97
61.0,8.0,2.79
62.0,8.0,2.76
63.0,8.0,2.74
64.0,8.0,2.68
65.0,8.0,4.18
66.0,8.0,4.18
67.0,8.0,4.16
68.0,8.0,2.67
69.0,8.0,2.65
70.0,8.0,2.62
71.0,8.0,2.6
72.0,8.0,2.52
73.0,8.0,2.41
74.0,8.0,3.98
75.0,8.0,3.99
76.0,8.0,3.96
77.0,8.0,3.95
78.0,8.0,3.92
79.0,8.0,3.92
80.0,8.0,3.88
81.0,8.0,3.77
82.0,8.0,3.72
83.0,8.0,3.71
84.0,8.0,3.8
85.0,8.0,3.53
86.0,8.0,2.34
87.0,8.0,2.29
88.0,8.0,2.17
89.0,8.0,3.77
90.0,8.0,3.73
91.0,8.0,3.72
92.0,8.0,3.71
93.0,8.0,3.74
94.0,8.0,-3.72
95.0,8.0,-3.76
96.0,8.0,-3.76
97.0,8.0,-3.77
98.0,8.0,-3.76
99.0,8.0,-3.77
100.0,8.0,-3.77
101.0,8.0,-3.81
102.0,8.0,3.55
103.0,8.0,3.55
104.0,8.0,3.52
105.0,8.0,3.51
106.0,8.0,3.5
107.0,8.0,3.52
108.0,8.0,3.17
109.0,8.0,-3.8
0.0,9.0,-3.28
1.0,9.0,5.4
2.0,9.0,5.4
3.0,9.0,5.35
4.0,9.0,5.32
5.0,9.0,5.28
6.0,9.0,5.23
7.0,9.0,5.05
8.0,9.0,13.79
9.0,9.0,13.76
10.0,9.0,13.71
11.0,9.0,13.67
12.0,9.0,13.63
13.0,9.0,13.59
14.0,9.0,13.53
15.0,9.0,13.46
16.0,9.0,5.35
17.0,9.0,5.05
18.0,9.0,5.02
19.0,9.0,5.0
20.0,9.0,4.99
21.0,9.0,4.94
22.0,9.0,3.77
23.0,9.0,3.65
24.0,9.0,3.59
25.0,9.0,3.48
26.0,9.0,3.39
27.0,9.0,4.86
28.0,9.0,4.91
29.0,9.0,4.84
30.0,9.0,4.82
31.0,9.0,4.83
32.0,9.0,4.81
33.0,9.0,4.79
34.0,9.0,4.76
35.0,9.0,4.75
36.0,9.0,4.72
37.0,9.0,4.72
38.0,9.0,4.47
39.0,9.0,3.26
40.0,9.0,3.21
41.0,9.0,3.19
42.0,9.0,3.17
43.0,9.0,3.06
44.0,9.0,4.62
45.0,9.0,4.6
46.0,9.0,3.13
47.0,9.0,3.08
48.0,9.0,3.07
49.0,9.0,3.02
50.0,9.0,2.93
51.0,9.0,4.48
52.0,9.0,4.48
53.0,9.0,4.46
54.0,9.0,4.44
55.0,9.0,4.43
56.0,9.0,4.4
57.0,9.0,4.39
58.0,9.0,4.37
59.0,9.0,4.36
60.0,9.0,2.92
61.0,9.0,2.87
62.0,9.0,2.86
63.0,9.0,2.83
64.0,9.0,4.29
65.0,9.0,4.28
66.0,9.0,4.28
67.0,9.0,2.78
68.0,9.0,2.76
69.0,9.0,2.73
70.0,9.0,2.72
71.0,9.0,2.69
72.0,9.0,2.63
73.0,9.0,2.54
74.0,9.0,2.44
75.0,9.0,2.32
76.0,9.0,3.95
77.0,9.0,3.93
78.0,9.0,3.92
79.0,9.0,3.9
80.0,9.0,3.88
81.0,9.0,3.85
82.0,9.0,3.84
83.0,9.0,3.71
84.0,9.0,3.67
85.0,9.0,3.63
86.0,9.0,3.75
87.0,9.0,3.47
88.0,9.0,2.3
89.0,9.0,2.22
90.0,9.0,3.73
91.0,9.0,3.72
92.0,9.0,3.69
93.0,9.0,3.68
94.0,9.0,3.66
95.0,9.0,3.68
96.0,9.0,-3.77
97.0,9.0,-3.79
98.0,9.0,-3.79
99.0,9.0,-3.78
100.0,9.0,-3.77
101.0,9.0,-3.79
102.0,9.0,-3.79
103.0,9.0,-3.91
104.0,9.0,-4.05
105.0,9.0,-4.2
106.0,9.0,-4.4
107.0,9.0,3.31
108.0,9.0,3.31
109.0,9.0,3.3
0.0,10.0,-3.41
1.0,10.0,-3.42
2.0,10.0,-3.43
3.0,10.0,-3.52
4.0,10.0,-3.7
5.0,10.0,-4.49
6.0,10.0,-4.59
7.0,10.0,-4.64
8.0,10.0,-5.22
9.0,10.0,-5.8
10.0,10.0,-6.58
11.0,10.0,-2.6
12.0,10.0,4.33
13.0,10.0,4.36
14.0,10.0,4.25
15.0,10.0,3.83
29.0,11.0,8.87
30.0,11.0,10.92
31.0,11.0,4.79
32.0,11.0,3.1
34.0,11.0,4.89
35.0,11.0,4.88
36.0,11.0,4.86
37.0,11.0,4.85
38.0,11.0,4.81
39.0,11.0,3.38
40.0,11.0,3.35
41.0,11.0,3.29
42.0,11.0,4.81
43.0,11.0,4.77
44.0,11.0,4.75
45.0,11.0,3.26
46.0,11.0,3.25
47.0,11.0,3.25
48.0,11.0,3.21
49.0,11.0,4.66
50.0,11.0,4.68
